70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
3.29E-05,0.0001168596275,0.0001352032827,7.43E-05,-3.73E-06,-0.0002447367321,1.86E-05,7.46E-05,0.0001003728632,1.03E-06,2.96E-05,-0.000741113793,-0.0002507339066,8.04E-05,6.97E-07,1.13E-06,1.48E-06,-0.000367351718,-0.0001256919376,8.74E-07
2.33E-05,0.0001074591345,0.0001296876173,7.30E-05,-3.61E-06,-0.0002153057412,1.87E-05,6.67E-05,9.78E-05,1.02E-06,2.18E-05,-0.0007194601529,-0.0002479669096,7.93E-05,6.89E-07,1.07E-06,1.43E-06,-0.0003676214921,-0.0001270922138,8.61E-07
1.53E-05,9.92E-05,0.0001241563394,7.15E-05,-3.49E-06,-0.0001821709761,1.86E-05,5.98E-05,9.54E-05,1.01E-06,1.53E-05,-0.0006964732453,-0.0002419408254,7.82E-05,6.81E-07,1.02E-06,1.38E-06,-0.0003675383209,-0.0001283721469,8.48E-07
8.74E-06,9.14E-05,0.0001185742312,6.98E-05,-3.37E-06,-0.0001458344649,1.76E-05,5.36E-05,9.29E-05,1.00E-06,9.12E-06,-0.0006728037825,-0.0002323685091,7.71E-05,6.73E-07,9.63E-07,1.33E-06,-0.0003670365408,-0.0001294474751,8.36E-07
3.72E-06,8.47E-05,0.0001130410221,6.79E-05,-3.27E-06,-0.0001074230329,1.67E-05,4.84E-05,9.05E-05,9.97E-07,4.39E-06,-0.0006491434343,-0.0002200808065,7.60E-05,6.65E-07,9.10E-07,1.29E-06,-0.0003661718383,-0.0001303351763,8.23E-07
8.26E-07,7.93E-05,0.0001077274237,6.59E-05,-3.17E-06,-6.63E-05,1.52E-05,4.50E-05,8.82E-05,9.91E-07,1.39E-06,-0.0006260551087,-0.0002044957003,7.49E-05,6.57E-07,8.60E-07,1.24E-06,-0.0003648292427,-0.0001310434063,8.10E-07
-7.06E-07,7.48E-05,0.0001025129699,6.37E-05,-3.08E-06,-3.30E-05,1.36E-05,4.23E-05,8.59E-05,9.84E-07,-2.51E-07,-0.0006028269222,-0.0001871166773,7.38E-05,6.50E-07,8.11E-07,1.19E-06,-0.0003630439245,-0.0001315614145,7.97E-07
-9.61E-07,7.12E-05,9.74E-05,6.14E-05,-3.00E-06,-2.38E-05,1.21E-05,4.02E-05,8.34E-05,9.77E-07,-6.10E-07,-0.0005795315516,-0.0001687867208,7.26E-05,6.42E-07,7.61E-07,1.14E-06,-0.0003608163618,-0.0001316585879,7.84E-07
-3.71E-08,6.82E-05,9.26E-05,5.90E-05,-2.92E-06,-5.24E-05,1.02E-05,3.96E-05,8.12E-05,9.70E-07,2.46E-07,-0.0005565911132,-0.0001494495048,7.15E-05,6.35E-07,7.12E-07,1.10E-06,-0.0003583085378,-0.0001317302424,7.71E-07
2.26E-06,6.60E-05,8.81E-05,5.65E-05,-2.86E-06,-8.40E-05,7.98E-06,3.98E-05,7.89E-05,9.64E-07,2.45E-06,-0.000533624098,-0.0001300525825,7.05E-05,6.27E-07,6.66E-07,1.05E-06,-0.000355246037,-0.0001314051427,7.58E-07
5.42E-06,6.43E-05,8.37E-05,5.39E-05,-2.79E-06,-0.0001109256043,5.48E-06,4.06E-05,7.65E-05,9.57E-07,5.46E-06,-0.0005107891846,-0.0001113050486,6.94E-05,6.20E-07,6.22E-07,1.01E-06,-0.0003517539707,-0.0001308018814,7.45E-07
9.20E-06,6.29E-05,7.96E-05,5.13E-05,-2.74E-06,-0.0001345216171,2.69E-06,4.19E-05,7.43E-05,9.50E-07,9.08E-06,-0.0004882156486,-9.32E-05,6.85E-05,6.13E-07,5.77E-07,9.62E-07,-0.0003479076801,-0.0001300497458,7.32E-07
1.35E-05,6.14E-05,7.57E-05,4.86E-05,-2.69E-06,-0.000152562479,-4.48E-07,4.39E-05,7.20E-05,9.42E-07,1.28E-05,-0.0004655292319,-7.56E-05,6.75E-05,6.06E-07,5.33E-07,9.18E-07,-0.0003437782171,-0.0001290507064,7.20E-07
1.81E-05,5.99E-05,7.19E-05,4.60E-05,-2.63E-06,-0.0001641750947,-4.04E-06,4.58E-05,6.96E-05,9.34E-07,1.66E-05,-0.000441674097,-5.97E-05,6.65E-05,6.00E-07,4.92E-07,8.76E-07,-0.0003391472818,-0.0001276949233,7.08E-07
2.28E-05,5.82E-05,6.82E-05,4.33E-05,-2.58E-06,-0.0001703228249,-8.19E-06,4.82E-05,6.72E-05,9.26E-07,1.99E-05,-0.0004184275924,-4.50E-05,6.55E-05,5.94E-07,4.53E-07,8.35E-07,-0.0003342014608,-0.0001261117738,6.96E-07
2.72E-05,5.60E-05,6.45E-05,4.07E-05,-2.51E-06,-0.0001735583288,-1.27E-05,5.03E-05,6.49E-05,9.17E-07,2.29E-05,-0.0003948788233,-3.11E-05,6.46E-05,5.88E-07,4.14E-07,7.94E-07,-0.0003289806024,-0.0001243580928,6.85E-07
3.13E-05,5.34E-05,6.10E-05,3.81E-05,-2.44E-06,-0.000173631675,-1.76E-05,5.25E-05,6.24E-05,9.08E-07,2.47E-05,-0.0003699857523,-1.80E-05,6.35E-05,5.82E-07,3.75E-07,7.54E-07,-0.0003233653537,-0.0001224007429,6.74E-07
3.49E-05,5.01E-05,5.76E-05,3.56E-05,-2.37E-06,-0.0001705653911,-2.29E-05,5.44E-05,6.01E-05,8.98E-07,2.55E-05,-0.0003462669387,-5.92E-06,6.23E-05,5.76E-07,3.39E-07,7.15E-07,-0.0003175852922,-0.0001200303657,6.63E-07
3.76E-05,4.59E-05,5.42E-05,3.32E-05,-2.29E-06,-0.0001654877477,-2.85E-05,5.60E-05,5.77E-05,8.87E-07,2.51E-05,-0.0003209531915,4.31E-06,6.11E-05,5.71E-07,3.05E-07,6.78E-07,-0.0003116691672,-0.0001172893022,6.53E-07
3.95E-05,4.12E-05,5.08E-05,3.08E-05,-2.22E-06,-0.000159460028,-3.42E-05,5.72E-05,5.54E-05,8.75E-07,2.30E-05,-0.0002965067411,1.43E-05,5.99E-05,5.66E-07,2.72E-07,6.41E-07,-0.0003057722434,-0.0001144673455,6.43E-07
4.06E-05,3.56E-05,4.76E-05,2.86E-05,-2.14E-06,-0.0001530108057,-4.00E-05,5.80E-05,5.32E-05,8.63E-07,2.04E-05,-0.0002729374627,2.30E-05,5.87E-05,5.61E-07,2.39E-07,6.04E-07,-0.0002998187705,-0.0001115923301,6.34E-07
4.08E-05,2.95E-05,4.45E-05,2.65E-05,-2.05E-06,-0.0001461582908,-4.57E-05,5.86E-05,5.10E-05,8.50E-07,1.63E-05,-0.0002498321124,3.11E-05,5.75E-05,5.57E-07,2.07E-07,5.69E-07,-0.0002938613122,-0.0001086916952,6.25E-07
3.99E-05,2.27E-05,4.14E-05,2.45E-05,-1.96E-06,-0.0001393321593,-5.12E-05,5.87E-05,4.90E-05,8.36E-07,1.10E-05,-0.0002293606692,3.77E-05,5.62E-05,5.53E-07,1.79E-07,5.36E-07,-0.0002880673858,-0.0001058264893,6.17E-07
3.84E-05,1.57E-05,3.84E-05,2.26E-05,-1.87E-06,-0.0001324125556,-5.63E-05,5.84E-05,4.69E-05,8.22E-07,5.44E-06,-0.0002097109607,4.37E-05,5.50E-05,5.48E-07,1.51E-07,5.03E-07,-0.000282482862,-0.0001030276444,6.09E-07
3.60E-05,8.40E-06,3.57E-05,2.09E-05,-1.79E-06,-0.0001255677973,-6.08E-05,5.78E-05,4.49E-05,8.06E-07,-7.91E-07,-0.0001915634393,4.91E-05,5.37E-05,5.44E-07,1.22E-07,4.70E-07,-0.0002771496329,-0.0001003169182,6.01E-07
3.32E-05,1.10E-06,3.30E-05,1.93E-05,-1.71E-06,-0.000118453852,-6.49E-05,5.71E-05,4.30E-05,7.90E-07,-7.07E-06,-0.0001753784991,5.34E-05,5.24E-05,5.40E-07,9.48E-08,4.38E-07,-0.0002718984497,-9.77E-05,5.93E-07
3.00E-05,-5.84E-06,3.05E-05,1.78E-05,-1.64E-06,-0.0001119954746,-6.82E-05,5.59E-05,4.12E-05,7.73E-07,-1.31E-05,-0.000160897309,5.68E-05,5.12E-05,5.37E-07,7.06E-08,4.09E-07,-0.0002668391146,-9.53E-05,5.86E-07
2.68E-05,-1.24E-05,2.82E-05,1.65E-05,-1.57E-06,-0.0001058537915,-7.06E-05,5.49E-05,3.95E-05,7.56E-07,-1.86E-05,-0.0001484247087,5.93E-05,5.00E-05,5.33E-07,4.72E-08,3.80E-07,-0.0002621213268,-9.31E-05,5.78E-07
2.35E-05,-1.83E-05,2.60E-05,1.53E-05,-1.51E-06,-0.0001003039578,-7.25E-05,5.35E-05,3.80E-05,7.38E-07,-2.36E-05,-0.0001374016061,6.14E-05,4.89E-05,5.29E-07,2.30E-08,3.51E-07,-0.0002579117941,-9.11E-05,5.70E-07
2.05E-05,-2.34E-05,2.41E-05,1.43E-05,-1.45E-06,-9.51E-05,-7.38E-05,5.22E-05,3.66E-05,7.19E-07,-2.78E-05,-0.0001280343066,6.30E-05,4.79E-05,5.25E-07,-4.33E-10,3.22E-07,-0.0002542185415,-8.92E-05,5.63E-07
1.80E-05,-2.73E-05,2.23E-05,1.33E-05,-1.40E-06,-9.08E-05,-7.40E-05,5.08E-05,3.54E-05,7.00E-07,-3.10E-05,-0.0001202845124,6.36E-05,4.70E-05,5.21E-07,-2.12E-08,2.96E-07,-0.0002511670486,-8.77E-05,5.55E-07
1.61E-05,-3.01E-05,2.06E-05,1.25E-05,-1.37E-06,-8.72E-05,-7.35E-05,4.93E-05,3.42E-05,6.80E-07,-3.28E-05,-0.0001141625101,6.39E-05,4.62E-05,5.18E-07,-4.10E-08,2.71E-07,-0.0002488053607,-8.63E-05,5.48E-07
1.47E-05,-3.18E-05,1.91E-05,1.18E-05,-1.33E-06,-8.40E-05,-7.25E-05,4.80E-05,3.31E-05,6.60E-07,-3.36E-05,-0.000109268338,6.38E-05,4.56E-05,5.14E-07,-6.11E-08,2.45E-07,-0.0002471101527,-8.53E-05,5.41E-07
1.37E-05,-3.27E-05,1.78E-05,1.11E-05,-1.31E-06,-8.14E-05,-7.10E-05,4.67E-05,3.19E-05,6.40E-07,-3.35E-05,-0.0001053644566,6.35E-05,4.50E-05,5.10E-07,-8.10E-08,2.20E-07,-0.0002461172048,-8.45E-05,5.33E-07
1.35E-05,-3.22E-05,1.65E-05,1.06E-05,-1.30E-06,-7.94E-05,-6.89E-05,4.53E-05,3.07E-05,6.20E-07,-3.21E-05,-0.0001031512053,6.27E-05,4.46E-05,5.06E-07,-9.88E-08,1.97E-07,-0.0002458894874,-8.41E-05,5.26E-07
1.38E-05,-3.08E-05,1.53E-05,1.01E-05,-1.30E-06,-7.79E-05,-6.62E-05,4.40E-05,2.97E-05,5.99E-07,-2.98E-05,-0.0001023283651,6.16E-05,4.43E-05,5.02E-07,-1.15E-07,1.75E-07,-0.000246529019,-8.40E-05,5.19E-07
1.43E-05,-2.85E-05,1.42E-05,9.73E-06,-1.32E-06,-7.68E-05,-6.32E-05,4.28E-05,2.90E-05,5.77E-07,-2.70E-05,-0.0001026661351,6.02E-05,4.40E-05,4.99E-07,-1.32E-07,1.52E-07,-0.0002479058912,-8.41E-05,5.13E-07
1.51E-05,-2.57E-05,1.31E-05,9.37E-06,-1.33E-06,-7.61E-05,-5.98E-05,4.16E-05,2.85E-05,5.55E-07,-2.39E-05,-0.0001038608576,5.83E-05,4.38E-05,4.95E-07,-1.49E-07,1.29E-07,-0.0002497952269,-8.44E-05,5.06E-07
1.60E-05,-2.26E-05,1.21E-05,9.04E-06,-1.34E-06,-7.57E-05,-5.59E-05,4.04E-05,2.83E-05,5.33E-07,-2.04E-05,-0.0001052598637,5.61E-05,4.38E-05,4.91E-07,-1.64E-07,1.08E-07,-0.0002526041024,-8.49E-05,5.00E-07
1.68E-05,-1.94E-05,1.10E-05,8.75E-06,-1.35E-06,-7.55E-05,-5.20E-05,3.92E-05,2.81E-05,5.11E-07,-1.69E-05,-0.0001070739981,5.36E-05,4.38E-05,4.87E-07,-1.78E-07,8.89E-08,-0.0002564069576,-8.57E-05,4.94E-07
1.74E-05,-1.58E-05,9.90E-06,8.46E-06,-1.37E-06,-7.55E-05,-4.79E-05,3.78E-05,2.79E-05,4.90E-07,-1.30E-05,-0.0001093582352,5.10E-05,4.38E-05,4.84E-07,-1.92E-07,6.97E-08,-0.000260571073,-8.66E-05,4.88E-07
1.79E-05,-1.28E-05,8.79E-06,8.19E-06,-1.40E-06,-7.54E-05,-4.37E-05,3.64E-05,2.76E-05,4.68E-07,-9.25E-06,-0.0001121216098,4.82E-05,4.39E-05,4.80E-07,-2.07E-07,5.02E-08,-0.0002654596911,-8.77E-05,4.82E-07
1.79E-05,-9.73E-06,7.62E-06,7.92E-06,-1.42E-06,-7.53E-05,-3.95E-05,3.49E-05,2.73E-05,4.47E-07,-5.50E-06,-0.0001146169701,4.53E-05,4.40E-05,4.76E-07,-2.20E-07,3.18E-08,-0.0002700280306,-8.89E-05,4.76E-07
1.77E-05,-7.06E-06,6.39E-06,7.63E-06,-1.46E-06,-7.50E-05,-3.55E-05,3.33E-05,2.70E-05,4.26E-07,-2.22E-06,-0.0001177082659,4.22E-05,4.41E-05,4.73E-07,-2.32E-07,1.46E-08,-0.0002749322683,-9.04E-05,4.70E-07
1.71E-05,-4.83E-06,5.11E-06,7.34E-06,-1.49E-06,-7.46E-05,-3.15E-05,3.17E-05,2.68E-05,4.05E-07,3.34E-07,-0.0001209658057,3.90E-05,4.42E-05,4.69E-07,-2.44E-07,-2.42E-09,-0.0002802210398,-9.18E-05,4.65E-07
1.62E-05,-2.94E-06,3.79E-06,7.04E-06,-1.53E-06,-7.42E-05,-2.76E-05,3.00E-05,2.65E-05,3.84E-07,2.73E-06,-0.0001239174718,3.56E-05,4.43E-05,4.66E-07,-2.57E-07,-2.00E-08,-0.0002855883939,-9.33E-05,4.60E-07
1.50E-05,-1.38E-06,2.39E-06,6.71E-06,-1.56E-06,-7.38E-05,-2.39E-05,2.83E-05,2.63E-05,3.64E-07,4.40E-06,-0.0001270347239,3.22E-05,4.44E-05,4.63E-07,-2.69E-07,-3.67E-08,-0.0002913896118,-9.48E-05,4.55E-07
1.36E-05,-2.08E-07,9.51E-07,6.36E-06,-1.60E-06,-7.33E-05,-2.06E-05,2.66E-05,2.60E-05,3.43E-07,5.32E-06,-0.0001294926361,2.89E-05,4.45E-05,4.60E-07,-2.79E-07,-5.15E-08,-0.0002960718429,-9.63E-05,4.50E-07
1.21E-05,5.26E-07,-5.07E-07,5.98E-06,-1.63E-06,-7.25E-05,-1.76E-05,2.49E-05,2.57E-05,3.24E-07,5.99E-06,-0.0001315857098,2.57E-05,4.46E-05,4.57E-07,-2.89E-07,-6.57E-08,-0.0003007276427,-9.77E-05,4.45E-07
1.03E-05,1.17E-06,-1.99E-06,5.59E-06,-1.67E-06,-7.13E-05,-1.49E-05,2.32E-05,2.54E-05,3.04E-07,5.88E-06,-0.0001330387395,2.25E-05,4.46E-05,4.55E-07,-3.00E-07,-8.08E-08,-0.0003051717566,-9.90E-05,4.41E-07
8.55E-06,1.47E-06,-3.49E-06,5.18E-06,-1.70E-06,-6.94E-05,-1.25E-05,2.15E-05,2.50E-05,2.84E-07,5.64E-06,-0.0001335664468,1.94E-05,4.46E-05,4.52E-07,-3.10E-07,-9.54E-08,-0.0003095645978,-0.0001000003491,4.36E-07
6.81E-06,1.58E-06,-4.95E-06,4.74E-06,-1.73E-06,-6.63E-05,-1.05E-05,1.99E-05,2.46E-05,2.65E-07,4.98E-06,-0.0001337776174,1.66E-05,4.45E-05,4.50E-07,-3.19E-07,-1.08E-07,-0.0003137491686,-0.0001007500717,4.32E-07
5.20E-06,1.57E-06,-6.36E-06,4.29E-06,-1.75E-06,-6.19E-05,-8.85E-06,1.84E-05,2.41E-05,2.47E-07,4.02E-06,-0.0001331759994,1.41E-05,4.44E-05,4.48E-07,-3.28E-07,-1.20E-07,-0.0003166580977,-0.0001013211597,4.28E-07
3.66E-06,1.44E-06,-7.73E-06,3.83E-06,-1.77E-06,-5.67E-05,-7.42E-06,1.70E-05,2.36E-05,2.29E-07,3.09E-06,-0.0001323041965,1.19E-05,4.43E-05,4.46E-07,-3.37E-07,-1.32E-07,-0.0003193566361,-0.0001016855745,4.23E-07
2.33E-06,1.27E-06,-9.04E-06,3.36E-06,-1.78E-06,-5.01E-05,-6.28E-06,1.57E-05,2.31E-05,2.11E-07,2.13E-06,-0.0001312136132,9.90E-06,4.41E-05,4.44E-07,-3.45E-07,-1.45E-07,-0.0003214701794,-0.0001017504326,4.19E-07
1.25E-06,1.02E-06,-1.02E-05,2.88E-06,-1.79E-06,-4.20E-05,-5.42E-06,1.46E-05,2.26E-05,1.93E-07,1.22E-06,-0.0001294840567,8.27E-06,4.38E-05,4.42E-07,-3.52E-07,-1.56E-07,-0.0003232434995,-0.0001015149894,4.15E-07
4.10E-07,7.23E-07,-1.13E-05,2.41E-06,-1.79E-06,-3.25E-05,-4.78E-06,1.37E-05,2.21E-05,1.76E-07,4.15E-07,-0.0001275215918,6.95E-06,4.36E-05,4.40E-07,-3.59E-07,-1.66E-07,-0.0003245107537,-0.000100971939,4.12E-07
-2.14E-07,4.01E-07,-1.22E-05,1.94E-06,-1.78E-06,-2.28E-05,-4.32E-06,1.30E-05,2.17E-05,1.59E-07,-2.12E-07,-0.0001252898759,5.83E-06,4.32E-05,4.38E-07,-3.65E-07,-1.76E-07,-0.0003250203124,-0.0001001107633,4.08E-07
-6.03E-07,8.69E-08,-1.30E-05,1.47E-06,-1.77E-06,-1.30E-05,-3.97E-06,1.25E-05,2.12E-05,1.43E-07,-6.11E-07,-0.0001228032967,4.99E-06,4.29E-05,4.36E-07,-3.72E-07,-1.86E-07,-0.0003249432361,-9.89E-05,4.04E-07
-7.39E-07,-2.66E-07,-1.37E-05,1.02E-06,-1.75E-06,-4.85E-06,-3.82E-06,1.22E-05,2.08E-05,1.27E-07,-7.70E-07,-0.0001199775772,4.50E-06,4.24E-05,4.34E-07,-3.77E-07,-1.96E-07,-0.0003241517302,-9.74E-05,4.00E-07
-6.50E-07,-6.41E-07,-1.42E-05,5.80E-07,-1.72E-06,-9.87E-06,-3.81E-06,1.21E-05,2.03E-05,1.12E-07,-6.80E-07,-0.0001168175617,4.21E-06,4.19E-05,4.32E-07,-3.82E-07,-2.04E-07,-0.0003220124626,-9.55E-05,3.97E-07
-4.07E-07,-1.07E-06,-1.46E-05,1.62E-07,-1.69E-06,-1.76E-05,-3.95E-06,1.22E-05,1.99E-05,9.74E-08,-4.11E-07,-0.0001134137449,4.17E-06,4.14E-05,4.30E-07,-3.87E-07,-2.12E-07,-0.0003191028308,-9.34E-05,3.93E-07
-2.55E-08,-1.54E-06,-1.49E-05,-2.36E-07,-1.65E-06,-2.58E-05,-4.20E-06,1.24E-05,1.94E-05,8.29E-08,3.74E-08,-0.0001097669538,4.35E-06,4.08E-05,4.28E-07,-3.91E-07,-2.21E-07,-0.000315332467,-9.09E-05,3.90E-07
4.69E-07,-2.07E-06,-1.50E-05,-6.11E-07,-1.61E-06,-3.26E-05,-4.60E-06,1.27E-05,1.89E-05,6.89E-08,6.05E-07,-0.000105900091,4.78E-06,4.02E-05,4.26E-07,-3.96E-07,-2.29E-07,-0.0003105080856,-8.82E-05,3.87E-07
1.03E-06,-2.69E-06,-1.50E-05,-9.56E-07,-1.56E-06,-3.75E-05,-5.14E-06,1.31E-05,1.85E-05,5.54E-08,1.27E-06,-0.0001018546549,5.29E-06,3.95E-05,4.24E-07,-3.99E-07,-2.36E-07,-0.0003040689069,-8.52E-05,3.83E-07
1.59E-06,-3.41E-06,-1.50E-05,-1.27E-06,-1.51E-06,-4.12E-05,-5.79E-06,1.35E-05,1.80E-05,4.23E-08,1.87E-06,-9.76E-05,5.94E-06,3.87E-05,4.21E-07,-4.02E-07,-2.43E-07,-0.0002967345876,-8.19E-05,3.80E-07
2.15E-06,-4.20E-06,-1.48E-05,-1.56E-06,-1.45E-06,-4.33E-05,-6.55E-06,1.40E-05,1.75E-05,2.97E-08,2.46E-06,-9.31E-05,6.73E-06,3.79E-05,4.19E-07,-4.06E-07,-2.50E-07,-0.000288545381,-7.86E-05,3.77E-07
2.63E-06,-5.10E-06,-1.47E-05,-1.83E-06,-1.39E-06,-4.44E-05,-7.45E-06,1.45E-05,1.70E-05,1.74E-08,2.96E-06,-8.86E-05,7.50E-06,3.71E-05,4.16E-07,-4.09E-07,-2.57E-07,-0.0002792035514,-7.51E-05,3.74E-07
2.98E-06,-6.14E-06,-1.45E-05,-2.05E-06,-1.33E-06,-4.41E-05,-8.48E-06,1.49E-05,1.65E-05,5.75E-09,3.22E-06,-8.40E-05,8.36E-06,3.62E-05,4.14E-07,-4.11E-07,-2.62E-07,-0.0002678390879,-7.14E-05,3.71E-07
3.21E-06,-7.26E-06,-1.42E-05,-2.25E-06,-1.26E-06,-4.33E-05,-9.61E-06,1.53E-05,1.60E-05,-5.53E-09,3.18E-06,-7.94E-05,9.13E-06,3.52E-05,4.11E-07,-4.13E-07,-2.68E-07,-0.0002552400981,-6.78E-05,3.69E-07
3.31E-06,-8.52E-06,-1.39E-05,-2.42E-06,-1.19E-06,-4.19E-05,-1.08E-05,1.57E-05,1.55E-05,-1.64E-08,3.03E-06,-7.47E-05,9.93E-06,3.42E-05,4.08E-07,-4.15E-07,-2.74E-07,-0.0002421947502,-6.40E-05,3.66E-07
3.22E-06,-9.86E-06,-1.36E-05,-2.57E-06,-1.13E-06,-4.01E-05,-1.21E-05,1.60E-05,1.51E-05,-2.69E-08,2.52E-06,-6.98E-05,1.07E-05,3.32E-05,4.06E-07,-4.17E-07,-2.79E-07,-0.0002287653678,-6.02E-05,3.63E-07
2.93E-06,-1.13E-05,-1.33E-05,-2.69E-06,-1.06E-06,-3.82E-05,-1.34E-05,1.62E-05,1.46E-05,-3.69E-08,1.69E-06,-6.52E-05,1.13E-05,3.21E-05,4.03E-07,-4.19E-07,-2.84E-07,-0.0002151088964,-5.65E-05,3.60E-07
2.41E-06,-1.29E-05,-1.30E-05,-2.79E-06,-9.99E-07,-3.64E-05,-1.48E-05,1.63E-05,1.40E-05,-4.64E-08,7.83E-07,-6.04E-05,1.19E-05,3.10E-05,3.99E-07,-4.20E-07,-2.89E-07,-0.0002006679199,-5.30E-05,3.57E-07
1.76E-06,-1.45E-05,-1.27E-05,-2.87E-06,-9.39E-07,-3.46E-05,-1.61E-05,1.63E-05,1.34E-05,-5.54E-08,-3.00E-07,-5.57E-05,1.24E-05,3.00E-05,3.96E-07,-4.21E-07,-2.93E-07,-0.0001863563201,-4.95E-05,3.55E-07
9.52E-07,-1.62E-05,-1.25E-05,-2.94E-06,-8.81E-07,-3.29E-05,-1.74E-05,1.62E-05,1.26E-05,-6.36E-08,-1.37E-06,-5.13E-05,1.29E-05,2.90E-05,3.92E-07,-4.22E-07,-2.98E-07,-0.0001723757284,-4.62E-05,3.52E-07
2.00E-08,-1.78E-05,-1.22E-05,-2.98E-06,-8.30E-07,-3.12E-05,-1.86E-05,1.60E-05,1.17E-05,-7.14E-08,-2.43E-06,-4.73E-05,1.32E-05,2.80E-05,3.89E-07,-4.22E-07,-3.01E-07,-0.0001592969193,-4.31E-05,3.49E-07
-9.70E-07,-1.93E-05,-1.19E-05,-3.03E-06,-7.84E-07,-2.95E-05,-1.97E-05,1.58E-05,1.10E-05,-7.98E-08,-3.60E-06,-4.41E-05,1.34E-05,2.70E-05,3.85E-07,-4.23E-07,-3.04E-07,-0.0001468983089,-4.02E-05,3.46E-07
-1.97E-06,-2.08E-05,-1.17E-05,-3.06E-06,-7.40E-07,-2.79E-05,-2.05E-05,1.56E-05,1.04E-05,-8.86E-08,-4.80E-06,-4.15E-05,1.35E-05,2.61E-05,3.80E-07,-4.23E-07,-3.08E-07,-0.0001349883486,-3.74E-05,3.44E-07
-2.95E-06,-2.22E-05,-1.15E-05,-3.09E-06,-7.01E-07,-2.63E-05,-2.12E-05,1.55E-05,9.96E-06,-9.73E-08,-6.03E-06,-3.92E-05,1.34E-05,2.51E-05,3.76E-07,-4.23E-07,-3.12E-07,-0.0001238333221,-3.48E-05,3.41E-07
-3.90E-06,-2.34E-05,-1.13E-05,-3.12E-06,-6.67E-07,-2.49E-05,-2.16E-05,1.53E-05,9.66E-06,-1.05E-07,-7.18E-06,-3.73E-05,1.33E-05,2.43E-05,3.71E-07,-4.23E-07,-3.15E-07,-0.0001138008138,-3.25E-05,3.38E-07
-4.80E-06,-2.44E-05,-1.12E-05,-3.16E-06,-6.39E-07,-2.36E-05,-2.19E-05,1.51E-05,9.36E-06,-1.12E-07,-8.14E-06,-3.54E-05,1.30E-05,2.35E-05,3.66E-07,-4.23E-07,-3.18E-07,-0.000104975359,-3.04E-05,3.36E-07
-5.61E-06,-2.52E-05,-1.11E-05,-3.20E-06,-6.16E-07,-2.24E-05,-2.21E-05,1.48E-05,9.06E-06,-1.19E-07,-8.89E-06,-3.37E-05,1.28E-05,2.28E-05,3.61E-07,-4.23E-07,-3.21E-07,-9.69E-05,-2.85E-05,3.33E-07
-6.33E-06,-2.58E-05,-1.10E-05,-3.25E-06,-5.96E-07,-2.14E-05,-2.22E-05,1.46E-05,8.76E-06,-1.25E-07,-9.41E-06,-3.21E-05,1.25E-05,2.21E-05,3.56E-07,-4.23E-07,-3.23E-07,-8.97E-05,-2.68E-05,3.31E-07
-6.90E-06,-2.62E-05,-1.10E-05,-3.31E-06,-5.80E-07,-2.06E-05,-2.20E-05,1.43E-05,8.48E-06,-1.31E-07,-9.66E-06,-3.07E-05,1.22E-05,2.15E-05,3.51E-07,-4.23E-07,-3.26E-07,-8.35E-05,-2.52E-05,3.28E-07
-7.30E-06,-2.62E-05,-1.11E-05,-3.40E-06,-5.69E-07,-2.00E-05,-2.17E-05,1.41E-05,8.26E-06,-1.37E-07,-9.66E-06,-2.96E-05,1.18E-05,2.10E-05,3.45E-07,-4.22E-07,-3.28E-07,-7.83E-05,-2.39E-05,3.26E-07
-7.55E-06,-2.60E-05,-1.13E-05,-3.49E-06,-5.61E-07,-1.94E-05,-2.13E-05,1.39E-05,8.07E-06,-1.42E-07,-9.47E-06,-2.88E-05,1.14E-05,2.05E-05,3.39E-07,-4.21E-07,-3.30E-07,-7.38E-05,-2.27E-05,3.23E-07
-7.67E-06,-2.56E-05,-1.15E-05,-3.61E-06,-5.56E-07,-1.91E-05,-2.07E-05,1.36E-05,7.92E-06,-1.47E-07,-9.07E-06,-2.82E-05,1.10E-05,2.01E-05,3.33E-07,-4.21E-07,-3.32E-07,-6.99E-05,-2.17E-05,3.21E-07
-7.66E-06,-2.49E-05,-1.17E-05,-3.74E-06,-5.54E-07,-1.88E-05,-2.01E-05,1.34E-05,7.81E-06,-1.52E-07,-8.49E-06,-2.79E-05,1.05E-05,1.98E-05,3.27E-07,-4.20E-07,-3.34E-07,-6.68E-05,-2.08E-05,3.19E-07
-7.50E-06,-2.40E-05,-1.21E-05,-3.90E-06,-5.56E-07,-1.87E-05,-1.92E-05,1.33E-05,7.71E-06,-1.56E-07,-7.63E-06,-2.80E-05,9.96E-06,1.95E-05,3.20E-07,-4.19E-07,-3.36E-07,-6.44E-05,-2.01E-05,3.16E-07
-7.26E-06,-2.30E-05,-1.24E-05,-4.08E-06,-5.60E-07,-1.87E-05,-1.83E-05,1.31E-05,7.63E-06,-1.60E-07,-6.67E-06,-2.82E-05,9.42E-06,1.92E-05,3.14E-07,-4.18E-07,-3.38E-07,-6.25E-05,-1.95E-05,3.14E-07
